Day-Month,Hour,Temperature
05-12,23,14.466666666666669
05-13,0,13.7
05-13,1,13.1
05-13,2,13.0
05-13,3,12.566666666666668
05-13,4,13.3
05-13,5,14.566666666666668
05-13,6,15.733333333333334
05-13,7,16.866666666666667
05-13,8,18.1
05-13,9,19.433333333333334
05-13,10,19.933333333333334
05-13,11,20.133333333333336
05-13,12,20.866666666666667
05-13,13,21.066666666666663
05-13,14,20.433333333333334
05-13,15,20.3
05-13,16,19.9
05-13,17,19.066666666666663
05-13,18,17.533333333333335
05-13,19,15.966666666666669
05-13,20,14.633333333333333
05-13,21,14.066666666666668
05-13,22,13.633333333333333
05-13,23,13.066666666666668
05-14,0,12.466666666666669
05-14,1,12.0
05-14,2,11.266666666666666
05-14,3,11.466666666666669
05-14,4,12.966666666666669
05-14,5,14.7
05-14,6,16.2
05-14,7,17.900000000000002
05-14,8,19.1
05-14,9,20.133333333333333
05-14,10,20.933333333333334
05-14,11,21.6
05-14,12,22.33333333333333
05-14,13,21.9
05-14,14,21.933333333333334
05-14,15,21.666666666666668
05-14,16,19.133333333333333
05-14,17,17.733333333333334
05-14,18,16.400000000000002
05-14,19,14.866666666666664
05-14,20,13.966666666666669
05-14,21,12.766666666666666
05-14,22,12.1
05-14,23,11.3
05-15,0,10.566666666666668
05-15,1,10.466666666666669
05-15,2,10.1
05-15,3,9.7
05-15,4,11.4
05-15,5,13.5
05-15,6,15.4
05-15,7,16.766666666666666
05-15,8,17.8
05-15,9,18.33333333333333
05-15,10,18.8
05-15,11,19.633333333333333
05-15,12,19.666666666666668
05-15,13,18.866666666666664
05-15,14,18.26666666666667
05-15,15,17.933333333333334
05-15,16,17.7
05-15,17,16.833333333333332
05-15,18,15.866666666666667
05-15,19,14.933333333333332
05-15,20,14.5
05-15,21,14.2
05-15,22,13.733333333333334
05-15,23,13.166666666666666
05-16,0,12.733333333333334
05-16,1,12.5
05-16,2,12.266666666666666
05-16,3,11.566666666666668
05-16,4,12.733333333333334
05-16,5,14.466666666666669
05-16,6,15.0
05-16,7,15.333333333333334
05-16,8,16.633333333333333
05-16,9,17.766666666666666
05-16,10,18.2
05-16,11,17.233333333333334
05-16,12,17.400000000000002
05-16,13,17.866666666666667
05-16,14,17.866666666666667
05-16,15,17.166666666666668
05-16,16,17.0
05-16,17,15.966666666666669
05-16,18,15.3
05-16,19,14.133333333333336
05-16,20,13.533333333333331
05-16,21,13.133333333333333
05-16,22,12.5
05-16,23,11.9
05-17,0,11.3
05-17,1,11.5
05-17,2,11.1
05-17,3,11.533333333333331
05-17,4,12.0
05-17,5,13.533333333333331
05-17,6,14.0
05-17,7,14.333333333333334
05-17,8,15.466666666666669
05-17,9,16.366666666666667
05-17,10,17.4
05-17,11,17.96666666666667
05-17,12,18.566666666666663
05-17,13,18.9
05-17,14,18.933333333333334
05-17,15,18.133333333333336
05-17,16,17.633333333333336
05-17,17,16.5
05-17,18,15.766666666666666
05-17,19,14.633333333333333
05-17,20,13.866666666666667
05-17,21,12.8
05-17,22,12.233333333333334
05-17,23,10.766666666666666
05-18,0,10.6
05-18,1,9.8
05-18,2,10.233333333333333
05-18,3,10.233333333333333
05-18,4,11.666666666666666
05-18,5,13.233333333333334
05-18,6,15.266666666666666
05-18,7,15.800000000000002
05-18,8,16.833333333333332
05-18,9,18.1
05-18,10,18.666666666666668
05-18,11,19.6
05-18,12,20.566666666666663
05-18,13,19.933333333333334
05-18,14,19.5
05-18,15,19.33333333333333
05-18,16,19.8
05-18,17,17.900000000000002
05-18,18,16.900000000000002
05-18,19,14.766666666666666
05-18,20,13.2
05-18,21,13.666666666666666
05-18,22,13.2
05-18,23,12.5
05-19,0,12.199999999999998
05-19,1,12.233333333333334
05-19,2,12.866666666666667
05-19,3,12.2
05-19,4,12.466666666666669
05-19,5,13.7
05-19,6,15.666666666666666
05-19,7,16.900000000000002
05-19,8,18.53333333333333
05-19,9,19.33333333333333
05-19,10,20.266666666666666
05-19,11,18.6
05-19,12,18.8
05-19,13,19.933333333333334
05-19,14,20.23333333333333
05-19,15,20.0
05-19,16,19.2
05-19,17,18.366666666666667
05-19,18,16.900000000000002
05-19,19,15.633333333333333
05-19,20,14.533333333333331
05-19,21,13.4
05-19,22,12.5
05-19,23,12.033333333333331
05-20,0,11.566666666666668
05-20,1,11.033333333333331
05-20,2,10.966666666666669
05-20,3,10.9
05-20,4,12.1
05-20,5,13.166666666666666
05-20,6,14.766666666666666
05-20,7,16.2
05-20,8,17.333333333333332
05-20,9,18.6
05-20,10,18.866666666666667
05-20,11,19.73333333333333
05-20,12,18.433333333333334
05-20,13,17.7
05-20,14,17.400000000000002
05-20,15,16.366666666666667
05-20,16,16.033333333333335
05-20,17,15.533333333333331
05-20,18,15.233333333333334
05-20,19,14.366666666666667
05-20,20,13.566666666666668
05-20,21,13.166666666666666
05-20,22,13.0
05-20,23,12.8
05-21,0,12.766666666666666
05-21,1,12.533333333333331
05-21,2,12.733333333333334
05-21,3,12.566666666666668
05-21,4,13.233333333333334
05-21,5,14.5
05-21,6,15.833333333333334
05-21,7,17.066666666666666
05-21,8,18.3
05-21,9,18.933333333333334
05-21,10,19.666666666666668
05-21,11,19.933333333333334
05-21,12,20.0
05-21,13,20.433333333333334
05-21,14,20.3
05-21,15,17.566666666666666
05-21,16,17.599999999999998
05-21,17,17.166666666666668
05-21,18,16.166666666666668
05-21,19,14.6
05-21,20,13.4
05-21,21,12.699999999999998
05-21,22,12.233333333333334
05-21,23,11.933333333333332
05-22,0,11.633333333333333
05-22,1,11.333333333333334
05-22,2,11.266666666666666
05-22,3,10.733333333333334
05-22,4,12.133333333333333
05-22,5,13.966666666666669
05-22,6,15.533333333333331
05-22,7,16.8
05-22,8,17.633333333333336
05-22,9,18.433333333333334
05-22,10,19.2
05-22,11,20.03333333333333
05-22,12,20.066666666666663
05-22,13,20.4
05-22,14,20.433333333333334
05-22,15,20.53333333333333
05-22,16,19.966666666666665
05-22,17,19.1
05-22,18,17.866666666666664
05-22,19,16.2
05-22,20,15.7
05-22,21,15.1
05-22,22,14.8
05-22,23,14.166666666666666
05-23,0,13.666666666666666
05-23,1,12.933333333333332
05-23,2,13.0
05-23,3,12.9
05-23,4,12.9
05-23,5,13.533333333333331
05-23,6,14.333333333333334
05-23,7,15.133333333333333
05-23,8,16.7
05-23,9,16.633333333333336
05-23,10,17.333333333333332
05-23,11,17.933333333333334
05-23,12,18.03333333333333
05-23,13,17.033333333333335
05-23,14,16.833333333333332
05-23,15,16.233333333333334
05-23,16,15.233333333333334
05-23,17,14.466666666666669
05-23,18,13.933333333333332
05-23,19,13.266666666666666
05-23,20,12.2
05-23,21,11.366666666666667
05-23,22,11.066666666666668
05-23,23,10.2
05-24,0,9.733333333333333
05-24,1,9.366666666666664
05-24,2,8.833333333333334
05-24,3,8.733333333333333
05-24,4,10.233333333333333
05-24,5,12.466666666666669
05-24,6,13.7
05-24,7,14.7
05-24,8,14.966666666666669
05-24,9,15.466666666666669
05-24,10,15.3
05-24,11,15.266666666666666
05-24,12,16.099999999999998
05-24,13,16.3
05-24,14,16.133333333333333
05-24,15,15.733333333333334
05-24,16,15.266666666666666
05-24,17,15.233333333333334
05-24,18,14.5
05-24,19,13.433333333333332
05-24,20,11.933333333333332
05-24,21,11.466666666666669
05-24,22,10.5
05-24,23,9.9
05-25,0,9.433333333333334
05-25,1,9.1
05-25,2,9.466666666666669
05-25,3,9.533333333333331
05-25,4,10.966666666666669
05-25,5,12.933333333333332
05-25,6,13.666666666666666
05-25,7,14.266666666666666
05-25,8,15.233333333333334
05-25,9,16.46666666666667
05-25,10,16.566666666666666
05-25,11,16.666666666666668
05-25,12,16.633333333333333
05-25,13,16.7
05-25,14,16.966666666666665
05-25,15,16.866666666666667
05-25,16,16.033333333333335
05-25,17,15.366666666666667
05-25,18,14.433333333333332
05-25,19,13.0
05-25,20,12.2
05-25,21,11.466666666666669
05-25,22,11.133333333333333
05-25,23,10.8
05-26,0,10.566666666666668
05-26,1,10.6
05-26,2,10.566666666666666
05-26,3,10.533333333333331
05-26,4,11.7
05-26,5,13.333333333333334
05-26,6,14.766666666666666
05-26,7,15.733333333333334
05-26,8,16.03333333333333
05-26,9,16.733333333333334
05-26,10,17.7
05-26,11,16.566666666666666
05-26,12,17.866666666666664
05-26,13,18.23333333333333
05-26,14,18.933333333333334
05-26,15,18.433333333333334
05-26,16,16.033333333333335
05-26,17,15.933333333333332
05-26,18,15.1
05-26,19,14.066666666666668
05-26,20,12.966666666666669
05-26,21,12.366666666666667
05-26,22,11.833333333333334
05-26,23,10.733333333333334
05-27,0,11.6
05-27,1,11.366666666666667
05-27,2,10.866666666666667
05-27,3,10.566666666666666
05-27,4,11.5
05-27,5,12.833333333333334
05-27,6,13.6
05-27,7,14.4
05-27,8,15.466666666666669
05-27,9,16.033333333333335
05-27,10,16.933333333333334
05-27,11,16.900000000000002
05-27,12,17.53333333333333
05-27,13,17.666666666666668
05-27,14,17.900000000000002
05-27,15,17.566666666666666
05-27,16,16.6
05-27,17,15.7
05-27,18,14.733333333333334
05-27,19,13.566666666666668
05-27,20,12.933333333333332
05-27,21,12.7
05-27,22,11.966666666666669
05-27,23,10.9
05-28,0,11.033333333333331
05-28,1,11.0
05-28,2,10.7
05-28,3,10.266666666666666
05-28,4,11.133333333333333
05-28,5,12.433333333333332
05-28,6,13.6
05-28,7,14.366666666666667
05-28,8,16.0
05-28,9,16.5
05-28,10,17.466666666666665
05-28,11,18.0
05-28,12,17.866666666666664
05-28,13,17.866666666666667
05-28,14,17.3
05-28,15,16.233333333333334
05-28,16,15.733333333333334
05-28,17,14.4
05-28,18,13.5
05-28,19,13.066666666666668
05-28,20,12.333333333333334
05-28,21,11.433333333333332
05-28,22,10.666666666666666
05-28,23,10.1
05-29,0,10.1
05-29,1,10.366666666666667
05-29,2,10.666666666666666
05-29,3,10.733333333333334
05-29,4,11.233333333333334
05-29,5,11.833333333333334
05-29,6,12.8
05-29,7,13.7
05-29,8,13.966666666666669
05-29,9,14.533333333333331
05-29,10,15.233333333333334
05-29,11,14.5
05-29,12,14.833333333333334
05-29,13,15.466666666666669
05-29,14,15.333333333333334
05-29,15,15.6
05-29,16,15.266666666666667
05-29,17,13.866666666666667
05-29,18,13.2
05-29,19,11.533333333333331
05-29,20,10.633333333333333
05-29,21,9.6
05-29,22,8.6
05-29,23,8.166666666666666
05-30,0,8.433333333333332
05-30,1,8.566666666666666
05-30,2,8.0
05-30,3,8.333333333333334
05-30,4,10.1
05-30,5,11.5
05-30,6,12.9
05-30,7,13.766666666666666
05-30,8,14.233333333333334
05-30,9,14.866666666666667
05-30,10,15.533333333333331
05-30,11,15.533333333333331
05-30,12,15.033333333333331
05-30,13,15.333333333333334
05-30,14,15.1
05-30,15,14.766666666666666
05-30,16,14.6
05-30,17,14.233333333333334
05-30,18,13.7
05-30,19,12.866666666666667
05-30,20,11.533333333333331
05-30,21,10.933333333333332
05-30,22,10.5
05-30,23,10.233333333333333
05-31,0,10.166666666666666
05-31,1,9.733333333333334
05-31,2,9.533333333333331
05-31,3,9.4
05-31,4,10.366666666666667
05-31,5,12.2
05-31,6,14.566666666666668
05-31,7,15.1
05-31,8,16.8
05-31,9,17.96666666666667
05-31,10,17.733333333333334
05-31,11,18.866666666666667
05-31,12,18.766666666666666
05-31,13,17.833333333333332
05-31,14,17.733333333333334
05-31,15,17.866666666666664
05-31,16,16.8
05-31,17,15.7
05-31,18,14.966666666666669
05-31,19,13.4
05-31,20,12.566666666666668
05-31,21,12.2
05-31,22,11.733333333333334
05-31,23,11.733333333333334
06-01,0,11.7
06-01,1,11.766666666666666
06-01,2,11.866666666666667
06-01,3,11.866666666666667
06-01,4,12.066666666666668
06-01,5,12.8
06-01,6,13.566666666666668
06-01,7,14.433333333333332
06-01,8,14.7
06-01,9,15.766666666666666
06-01,10,15.833333333333334
06-01,11,15.766666666666666
06-01,12,15.166666666666666
06-01,13,15.3
06-01,14,15.333333333333334
06-01,15,15.0
06-01,16,14.8
06-01,17,14.033333333333331
06-01,18,13.5
06-01,19,12.833333333333334
06-01,20,12.133333333333333
06-01,21,11.533333333333331
06-01,22,11.133333333333333
06-01,23,10.566666666666666
06-02,0,10.1
06-02,1,9.666666666666666
06-02,2,9.5
06-02,3,9.466666666666669
06-02,4,10.866666666666667
06-02,5,12.233333333333334
06-02,6,12.933333333333332
06-02,7,13.233333333333334
06-02,8,13.8
06-02,9,15.0
06-02,10,15.666666666666666
06-02,11,16.533333333333335
06-02,12,16.866666666666667
06-02,13,17.633333333333336
06-02,14,17.966666666666665
06-02,15,17.733333333333334
06-02,16,17.166666666666668
06-02,17,16.566666666666666
06-02,18,15.733333333333334
06-02,19,14.666666666666666
06-02,20,13.7
06-02,21,13.1
06-02,22,12.633333333333333
06-02,23,12.0
06-03,0,11.2
06-03,1,10.7
06-03,2,10.466666666666669
06-03,3,10.266666666666667
06-03,4,11.266666666666666
06-03,5,13.433333333333332
06-03,6,15.0
06-03,7,16.599999999999998
06-03,8,17.6
06-03,9,18.2
06-03,10,19.2
06-03,11,19.933333333333334
06-03,12,20.0
06-03,13,20.4
06-03,14,20.53333333333333
06-03,15,20.33333333333333
06-03,16,19.866666666666664
06-03,17,19.066666666666663
06-03,18,18.03333333333333
06-03,19,16.733333333333334
06-03,20,15.566666666666668
06-03,21,14.5
06-03,22,13.7
06-03,23,12.733333333333334
06-04,0,12.4
06-04,1,12.166666666666666
06-04,2,11.733333333333334
06-04,3,11.5
06-04,4,12.366666666666667
06-04,5,13.566666666666668
06-04,6,14.733333333333334
06-04,7,15.933333333333332
06-04,8,17.266666666666666
06-04,9,18.7
06-04,10,19.166666666666668
06-04,11,19.8
06-04,12,20.433333333333334
06-04,13,21.066666666666663
06-04,14,21.4
06-04,15,21.4
06-04,16,20.633333333333336
06-04,17,19.23333333333333
06-04,18,17.5
06-04,19,16.433333333333334
06-04,20,15.566666666666668
06-04,21,14.566666666666668
06-04,22,13.7
06-04,23,13.1
06-05,0,11.8
06-05,1,11.6
06-05,2,11.3
06-05,3,10.9
06-05,4,11.633333333333336
06-05,5,12.5
06-05,6,13.133333333333333
06-05,7,14.9
06-05,8,16.566666666666666
06-05,9,17.599999999999998
06-05,10,18.33333333333333
06-05,11,18.7
06-05,12,18.366666666666667
06-05,13,18.066666666666663
06-05,14,17.733333333333334
06-05,15,17.2
06-05,16,16.5
06-05,17,16.0
06-05,18,15.2
06-05,19,13.833333333333334
06-05,20,12.566666666666668
06-05,21,11.7
06-05,22,11.033333333333331
06-05,23,10.666666666666666
06-06,0,10.433333333333334
06-06,1,10.133333333333333
06-06,2,10.1
06-06,3,10.333333333333334
06-06,4,11.366666666666667
06-06,5,12.733333333333334
06-06,6,13.833333333333334
06-06,7,15.333333333333334
06-06,8,16.7
06-06,9,17.333333333333332
06-06,10,17.099999999999998
06-06,11,17.066666666666666
06-06,12,17.2
06-06,13,17.133333333333336
06-06,14,16.900000000000002
06-06,15,17.066666666666666
06-06,16,16.400000000000002
06-06,17,15.800000000000002
06-06,18,14.9
06-06,19,13.133333333333333
06-06,20,11.933333333333332
06-06,21,11.333333333333334
06-06,22,10.733333333333334
06-06,23,10.433333333333334
06-07,0,10.266666666666667
06-07,1,9.933333333333334
06-07,2,9.866666666666667
06-07,3,10.266666666666667
06-07,4,11.366666666666667
06-07,5,12.6
06-07,6,13.966666666666669
06-07,7,15.066666666666668
06-07,8,16.233333333333334
06-07,9,17.333333333333332
06-07,10,17.533333333333335
06-07,11,18.433333333333334
06-07,12,19.166666666666668
06-07,13,19.7
06-07,14,19.73333333333333
06-07,15,19.5
06-07,16,19.133333333333333
06-07,17,18.23333333333333
06-07,18,17.099999999999998
06-07,19,14.233333333333334
06-07,20,12.566666666666668
06-07,21,12.0
06-07,22,11.9
06-07,23,11.4
06-08,0,11.333333333333334
06-08,1,12.033333333333331
06-08,2,11.7
06-08,3,12.066666666666668
06-08,4,12.766666666666666
06-08,5,13.4
06-08,6,14.933333333333332
06-08,7,15.333333333333334
06-08,8,17.2
06-08,9,18.066666666666663
06-08,10,18.2
06-08,11,18.6
06-08,12,18.83333333333333
06-08,13,19.1
06-08,14,19.366666666666664
06-08,15,18.866666666666667
06-08,16,18.633333333333333
06-08,17,17.333333333333332
06-08,18,16.766666666666666
06-08,19,15.966666666666669
06-08,20,14.233333333333334
06-08,21,12.966666666666669
06-08,22,12.266666666666666
06-08,23,11.633333333333333
06-09,0,11.233333333333334
06-09,1,10.833333333333334
06-09,2,10.9
06-09,3,11.3
06-09,4,13.1
06-09,5,14.666666666666666
06-09,6,15.633333333333333
06-09,7,17.2
06-09,8,18.3
06-09,9,19.6
06-09,10,20.066666666666663
06-09,11,20.4
06-09,12,20.8
06-09,13,20.966666666666665
06-09,14,21.5
06-09,15,20.933333333333334
06-09,16,20.6
06-09,17,20.4
06-09,18,19.433333333333334
06-09,19,18.23333333333333
06-09,20,17.400000000000002
06-09,21,16.633333333333333
06-09,22,15.433333333333332
06-09,23,14.1
06-10,0,13.866666666666664
06-10,1,14.4
06-10,2,14.766666666666667
06-10,3,14.9
06-10,4,15.0
06-10,5,15.633333333333333
06-10,6,16.3
06-10,7,17.666666666666668
06-10,8,18.8
06-10,9,19.9
06-10,10,20.3
06-10,11,21.2
06-10,12,21.433333333333334
06-10,13,21.433333333333334
06-10,14,21.433333333333334
06-10,15,19.8
06-10,16,19.53333333333333
06-10,17,19.1
06-10,18,18.4
06-10,19,17.466666666666665
06-10,20,15.966666666666669
06-10,21,15.266666666666666
06-10,22,14.166666666666666
06-10,23,13.333333333333334
06-11,0,13.466666666666669
06-11,1,13.8
06-11,2,13.233333333333334
06-11,3,13.033333333333331
06-11,4,14.666666666666666
06-11,5,15.9
06-11,6,17.233333333333334
06-11,7,18.3
06-11,8,19.8
06-11,9,21.166666666666668
06-11,10,21.5
06-11,11,21.633333333333336
06-11,12,22.166666666666668
06-11,13,22.4
06-11,14,21.433333333333334
06-11,15,22.166666666666668
06-11,16,21.9
06-11,17,20.83333333333333
06-11,18,19.266666666666666
06-11,19,17.966666666666665
06-11,20,17.03333333333333
06-11,21,15.4
06-11,22,15.800000000000002
06-11,23,14.6
06-12,0,13.466666666666669
06-12,1,13.533333333333331
06-12,2,12.933333333333332
06-12,3,13.333333333333334
06-12,4,14.366666666666664
06-12,5,16.2
06-12,6,17.333333333333332
06-12,7,19.066666666666663
06-12,8,19.666666666666668
06-12,9,20.2
06-12,10,20.53333333333333
06-12,11,20.73333333333333
06-12,12,21.1
06-12,13,21.166666666666668
06-12,14,20.83333333333333
06-12,15,20.166666666666668
06-12,16,19.566666666666663
06-12,17,18.633333333333333
06-12,18,18.0
06-12,19,16.7
06-12,20,15.766666666666667
06-12,21,14.666666666666666
06-12,22,13.8
06-12,23,13.433333333333332
06-13,0,13.133333333333333
06-13,1,12.866666666666664
06-13,2,12.433333333333332
06-13,3,13.0
06-13,4,14.033333333333331
06-13,5,15.666666666666666
06-13,6,17.366666666666667
06-13,7,18.566666666666663
06-13,8,19.166666666666668
06-13,9,19.666666666666668
06-13,10,19.666666666666668
06-13,11,20.066666666666663
06-13,12,20.566666666666663
06-13,13,20.633333333333336
06-13,14,20.366666666666667
06-13,15,20.0
06-13,16,20.366666666666664
06-13,17,19.96666666666667
06-13,18,18.766666666666666
06-13,19,17.033333333333335
06-13,20,15.8
06-13,21,14.2
06-13,22,13.466666666666669
06-13,23,12.633333333333333
06-14,0,12.5
06-14,1,12.233333333333334
06-14,2,11.666666666666666
06-14,3,11.433333333333332
06-14,4,12.733333333333334
06-14,5,15.166666666666666
06-14,6,16.53333333333333
06-14,7,17.53333333333333
06-14,8,18.566666666666663
06-14,9,19.066666666666663
06-14,10,19.5
06-14,11,19.4
06-14,12,20.0
06-14,13,20.133333333333333
06-14,14,20.3
06-14,15,20.933333333333334
06-14,16,20.966666666666665
06-14,17,20.466666666666665
06-14,18,19.46666666666667
06-14,19,17.900000000000002
06-14,20,15.933333333333335
06-14,21,14.466666666666669
06-14,22,13.5
06-14,23,13.3
06-15,0,12.3
06-15,1,11.6
06-15,2,11.133333333333333
06-15,3,11.066666666666668
06-15,4,13.9
06-15,5,15.199999999999998
06-15,6,17.099999999999998
06-15,7,18.53333333333333
06-15,8,19.2
06-15,9,19.7
06-15,10,20.33333333333333
06-15,11,21.166666666666668
06-15,12,21.83333333333333
06-15,13,21.96666666666667
06-15,14,22.03333333333333
06-15,15,21.4
06-15,16,21.03333333333333
06-15,17,19.466666666666665
06-15,18,18.96666666666667
06-15,19,17.733333333333334
06-15,20,16.733333333333334
06-15,21,16.566666666666666
06-15,22,14.666666666666666
06-15,23,13.666666666666666
06-16,0,12.5
06-16,1,11.466666666666669
06-16,2,10.833333333333334
06-16,3,10.666666666666666
06-16,4,13.199999999999998
06-16,5,15.966666666666669
06-16,6,16.966666666666665
06-16,7,18.9
06-16,8,19.7
06-16,9,20.4
06-16,10,20.6
06-16,11,20.866666666666664
06-16,12,21.066666666666663
06-16,13,21.066666666666663
06-16,14,21.73333333333333
06-16,15,22.2
06-16,16,21.73333333333333
06-16,17,21.5
06-16,18,19.866666666666664
06-16,19,17.666666666666668
06-16,20,14.1
06-16,21,12.7
06-16,22,12.233333333333334
06-16,23,12.5
06-17,0,12.233333333333334
06-17,1,11.466666666666669
06-17,2,11.566666666666668
06-17,3,12.233333333333334
06-17,4,14.233333333333334
06-17,5,16.533333333333335
06-17,6,18.133333333333333
06-17,7,20.0
06-17,8,21.03333333333333
06-17,9,22.266666666666666
06-17,10,22.866666666666664
06-17,11,23.766666666666666
06-17,12,24.4
06-17,13,24.866666666666664
06-17,14,25.4
06-17,15,25.3
06-17,16,25.166666666666668
06-17,17,24.53333333333333
06-17,18,23.266666666666666
06-17,19,20.466666666666665
